research_id,index_ai_intro_date,index_ai_intro_month,membership_tenure_days_at_index,ai_intro_count_total,ai_intro_count_first_30d,ai_intro_count_first_60d,ai_intro_count_first_90d,unique_members_introduced_count,matching_cycles_participated,first_vs_recurring_intro,average_group_size,repeat_match_count,repeat_match_rate,average_pair_score,median_pair_score,minimum_pair_score,maximum_pair_score,average_ai_correlation_score,matching_source_category,matching_algorithm_version,matching_pool_size,network_density_category,intro_delivered_count,successful_delivery_rate,retained_30d,retained_60d,retained_90d,retained_120d,retained_180d,days_from_index_to_service_end,valid_access_at_analysis_date,number_of_previous_introductions
R000138,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,0,0,0.763755,0.763755,0.762637,0.764872,0.548498,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,7
R000139,2026-09-01,2026-09,309,1,1,1,1,2,1,1,3,0,0,0.816767,0.816767,0.811892,0.821641,0.582415,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,6
R000140,2026-09-01,2026-09,224,1,1,1,1,2,1,1,3,0,0,0.448997,0.448997,0.436104,0.461889,0.214732,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,3
R000141,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,0,0,0.531175,0.531175,0.526667,0.535683,0,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,3
R000142,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.418909,0.418909,0.194069,0.643748,0.339541,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,3
R000143,2026-09-01,2026-09,34,1,1,1,1,3,1,0,4,0,0,0.643311,0.659682,0.601067,0.669183,0.593457,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,0
R000144,2026-09-01,2026-09,284,1,1,1,1,2,1,1,3,0,0,0.67397,0.67397,0.615901,0.732038,0.543146,ai_unified_email_engine,14,18,low_density,1,1,,,,,,,1,5
R000145,2026-09-01,2026-09,290,1,1,1,1,2,1,1,3,2,0.2,0.63199,0.63199,0.59301,0.67097,0.298261,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,5
R000146,2026-09-01,2026-09,176,1,1,1,1,2,1,1,3,0,0,0.674297,0.674297,0.568182,0.780411,0.248997,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,1
R000147,2026-09-01,2026-09,340,1,1,1,1,2,1,1,3,0,0,0.713064,0.713064,0.690469,0.735659,0,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,7
R000148,2026-09-01,2026-09,130,1,1,1,1,2,1,0,3,0,0,0.470305,0.470305,0.379799,0.56081,0.594725,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,0
R000149,2026-09-01,2026-09,381,1,1,1,1,2,1,1,3,0,0,0.802702,0.802702,0.776392,0.829011,0.524559,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R000150,2026-09-01,2026-09,169,1,1,1,1,2,1,1,3,0,0,0.68476,0.68476,0.599051,0.770468,0.571013,ai_unified_email_engine,14,18,low_density,1,1,,,,,,,1,1
R000151,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.737848,0.737848,0.727602,0.748093,0.532742,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,3
R000152,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.694886,0.694886,0.614793,0.774978,0.539211,ai_unified_email_engine,14,20,low_density,1,1,,,,,,,1,5
R000153,2026-09-01,2026-09,386,1,1,1,1,2,1,1,3,0,0,0.654966,0.654966,0.605208,0.704723,0.54194,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,8
R000154,2026-09-01,2026-09,168,1,1,1,1,2,1,1,3,0,0,0.666521,0.666521,0.660689,0.672353,0.572899,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,1
R000155,2026-09-01,2026-09,175,1,1,1,1,2,1,1,3,0,0,0.732796,0.732796,0.721898,0.743693,0.593387,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,9,0,1
R000156,2026-09-01,2026-09,204,1,1,1,1,2,1,1,3,0,0,0.704774,0.704774,0.677612,0.731936,0.559445,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,0,0,2
R000157,2026-09-01,2026-09,18,1,1,1,1,2,1,0,3,0,0,0.656749,0.656749,0.632102,0.681395,0.192278,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,0
R000158,2026-09-01,2026-09,37,1,1,1,1,2,1,0,3,0,0,0.678935,0.678935,0.602181,0.755688,0.549765,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R000159,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,2,0.25,0.68874,0.68874,0.679708,0.697772,0.556107,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,4
R000160,2026-09-01,2026-09,137,1,1,1,1,2,1,0,3,0,0,0.658629,0.658629,0.487642,0.829615,0.502876,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,0
R000161,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,0,0,0.785797,0.785797,0.774839,0.796754,0.541531,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R000162,2026-09-01,2026-09,377,1,1,1,1,2,1,1,3,3,0.1765,0.830262,0.830262,0.829519,0.831004,0.558251,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,9
R000163,2026-09-01,2026-09,71,1,1,1,1,2,1,0,3,0,0,0.619108,0.619108,0.474677,0.763539,0.570806,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,0
R000164,2026-09-01,2026-09,372,1,1,1,1,2,1,1,3,0,0,0.60609,0.60609,0.57504,0.63714,0.259456,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,8
R000165,2026-09-01,2026-09,230,1,1,1,1,2,1,1,3,1,0.1429,0.725187,0.725187,0.61122,0.839153,0.579477,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,3
R000166,2026-09-01,2026-09,62,1,1,1,1,2,1,0,3,0,0,0.741488,0.741488,0.689044,0.793931,0.632416,ai_unified_email_engine,14,18,low_density,1,1,,,,,,6,0,0
R000167,2026-09-01,2026-09,237,1,1,1,1,2,1,1,3,0,0,0.417132,0.417132,0.396708,0.437556,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,3
R000168,2026-09-01,2026-09,255,1,1,1,1,2,1,1,3,0,0,0.7131,0.7131,0.704723,0.721476,0.470561,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,4
R000169,2026-09-01,2026-09,382,1,1,1,1,2,1,1,3,0,0,0.605257,0.605257,0.57986,0.630654,0.271495,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,2
R000170,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,0,0,0.227273,0.227273,0.227273,0.227273,0,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,3
R000171,2026-09-01,2026-09,334,1,1,1,1,2,1,1,3,1,0.0769,0.578512,0.578512,0.562126,0.594898,0.36498,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,7
R000172,2026-09-01,2026-09,413,1,1,1,1,2,1,1,3,0,0,0.811827,0.811827,0.785419,0.838234,0,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,3
R000173,2026-09-01,2026-09,294,1,1,1,1,2,1,1,3,0,0,0.783919,0.783919,0.781696,0.786141,0.527508,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,5
R000174,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,1,0.0769,0.787268,0.787268,0.780797,0.793738,0.287528,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R000175,2026-09-01,2026-09,203,1,1,1,1,1,1,1,2,0,0,0.834546,0.834546,0.834546,0.834546,0.458673,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,2
R000176,2026-09-01,2026-09,377,1,1,1,1,2,1,1,3,0,0,0.698967,0.698967,0.580219,0.817715,0.594817,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,8
R000177,2026-09-01,2026-09,200,1,1,1,1,2,1,1,3,0,0,0.75382,0.75382,0.709449,0.79819,0.603327,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,2
R000178,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.520026,0.520026,0.519433,0.520619,0.596302,ai_unified_email_engine,14,14,low_density,1,1,,,,,,,1,6
R000179,2026-09-01,2026-09,266,1,1,1,1,2,1,1,3,2,0.25,0.476345,0.476345,0.445254,0.507436,0,ai_unified_email_engine,14,18,low_density,1,1,,,,,,8,0,4
R000180,2026-09-01,2026-09,226,1,1,1,1,3,1,1,4,1,0.1429,0.718105,0.767141,0.558216,0.828959,0.567254,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,3
R000181,2026-09-01,2026-09,237,1,1,1,1,2,1,1,3,0,0,0.791719,0.791719,0.782848,0.80059,0.522839,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,3
R000182,2026-09-01,2026-09,342,1,1,1,1,2,1,1,3,0,0,0.598734,0.598734,0.575182,0.622286,0.56953,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,7
R000183,2026-09-01,2026-09,125,1,1,1,1,2,1,0,3,0,0,0.643483,0.643483,0.52632,0.760646,0.647977,ai_unified_email_engine,14,10,low_density,1,1,,,,,,,1,0
R000184,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.769934,0.769934,0.733734,0.806133,0.620349,ai_unified_email_engine,14,56,high_density,1,1,,,,,,0,0,4
R000185,2026-09-01,2026-09,314,1,1,1,1,2,1,1,3,0,0,0.430293,0.430293,0.388857,0.471729,0.584224,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,6
R000186,2026-09-01,2026-09,225,1,1,1,1,2,1,1,3,0,0,0.816432,0.816432,0.789682,0.843181,0.523024,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,3
R000187,2026-09-01,2026-09,143,1,1,1,1,2,1,0,3,0,0,0.669966,0.669966,0.527599,0.812333,0.478462,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R000188,2026-09-01,2026-09,325,1,1,1,1,2,1,1,3,0,0,0.740308,0.740308,0.684981,0.795635,0.61881,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,6
R000189,2026-09-01,2026-09,243,1,1,1,1,2,1,1,3,0,0,0.791044,0.791044,0.745552,0.836537,0.502959,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,4
R000190,2026-09-01,2026-09,127,1,1,1,1,2,1,0,3,0,0,0.650878,0.650878,0.555191,0.746565,0,ai_unified_email_engine,14,25,medium_density,1,1,,,,,,,1,0
R000191,2026-09-01,2026-09,241,1,1,1,1,2,1,1,3,0,0,0.761086,0.761086,0.755789,0.766383,0.563756,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R000192,2026-09-01,2026-09,348,1,1,1,1,2,1,1,3,1,0.0667,0.661062,0.661062,0.555339,0.766785,0.629685,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,7
R000193,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,1,0.0909,0.795804,0.795804,0.770258,0.82135,0.546971,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,3,0,5
R000194,2026-09-01,2026-09,233,1,1,1,1,2,1,1,3,1,0.1429,0.674495,0.674495,0.662052,0.686937,0.565057,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,3
R000195,2026-09-01,2026-09,112,1,1,1,1,2,1,0,3,0,0,0.509867,0.509867,0.48549,0.534243,0,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R000196,2026-09-01,2026-09,335,1,1,1,1,2,1,1,3,0,0,0.575841,0.575841,0.551045,0.600636,0.149237,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,7
R000197,2026-09-01,2026-09,78,1,1,1,1,2,1,0,3,0,0,0.714628,0.714628,0.681998,0.747258,0.250248,ai_unified_email_engine,14,72,high_density,1,1,,,,,,13,0,0
R000198,2026-09-01,2026-09,242,1,1,1,1,2,1,1,3,1,0.1111,0.692975,0.692975,0.662499,0.723451,0.522792,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,4
R000199,2026-09-01,2026-09,179,1,1,1,1,2,1,1,3,0,0,0.620835,0.620835,0.509631,0.732038,0.554927,ai_unified_email_engine,14,18,low_density,1,1,,,,,,,1,1
R000200,2026-09-01,2026-09,194,1,1,1,1,2,1,1,3,0,0,0.75296,0.75296,0.712173,0.793748,0.543017,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,2
R000201,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.795138,0.795138,0.759147,0.831129,0.600636,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,6
R000202,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,1,0.0769,0.548553,0.548553,0.516653,0.580452,0.599461,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,6
R000203,2026-09-01,2026-09,235,1,1,1,1,2,1,1,3,2,0.3333,0.734703,0.734703,0.630252,0.839153,0.655817,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,3
R000204,2026-09-01,2026-09,201,1,1,1,1,2,1,1,3,0,0,0.792901,0.792901,0.77884,0.806961,0.55324,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,2
R000205,2026-09-01,2026-09,149,1,1,1,1,2,1,0,3,0,0,0.801316,0.801316,0.761799,0.840833,0.554023,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R000206,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,0,0,0.685435,0.685435,0.612671,0.758198,0.502977,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,2
R000207,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.565573,0.565573,0.502328,0.628818,0,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,3
R000208,2026-09-01,2026-09,388,1,1,1,1,2,1,1,3,0,0,0.69643,0.69643,0.690064,0.702796,0,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R000209,2026-09-01,2026-09,356,1,1,1,1,2,1,1,3,0,0,0.515278,0.515278,0.450797,0.579759,0.600455,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,7
R000210,2026-09-01,2026-09,189,1,1,1,1,2,1,1,3,0,0,0.803181,0.803181,0.775232,0.831129,0.597451,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,2
R000211,2026-09-01,2026-09,250,1,1,1,1,2,1,1,3,1,0.1429,0.642371,0.642371,0.568182,0.716559,0,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,3
R000212,2026-09-01,2026-09,377,1,1,1,1,2,1,1,3,0,0,0.51459,0.51459,0.50158,0.527599,0.305171,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R000213,2026-09-01,2026-09,200,1,1,1,1,2,1,1,3,0,0,0.744705,0.744705,0.744407,0.745003,0.485386,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,2
R000214,2026-09-01,2026-09,336,1,1,1,1,2,1,1,3,1,0.0667,0.778099,0.778099,0.698428,0.85777,0.688257,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,7
R000215,2026-09-01,2026-09,232,1,1,1,1,2,1,1,3,1,0.1429,0.788248,0.788248,0.74257,0.833927,0.477524,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,3
R000216,2026-09-01,2026-09,385,1,1,1,1,2,1,1,3,1,0.0588,0.78818,0.78818,0.747481,0.828878,0.532288,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,8
R000217,2026-09-01,2026-09,384,1,1,1,1,2,1,1,3,0,0,0.686772,0.686772,0.576915,0.796628,0,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,8
R000218,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.772528,0.772528,0.726146,0.818909,0.570134,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R000219,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.379945,0.379945,0.355143,0.404746,0.274616,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,6
R000220,2026-09-01,2026-09,135,1,1,1,1,2,1,0,3,0,0,0.843429,0.843429,0.842508,0.84435,0.562905,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,0
R000221,2026-09-01,2026-09,326,1,1,1,1,2,1,1,3,0,0,0.310839,0.310839,0.309863,0.311815,0,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,3
R000222,2026-09-01,2026-09,243,1,1,1,1,2,1,1,3,0,0,0.746824,0.746824,0.744005,0.749643,0.56673,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,4
R000223,2026-09-01,2026-09,308,1,1,1,1,2,1,1,3,0,0,0.581276,0.581276,0.567507,0.595045,0.600897,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,6
R000224,2026-09-01,2026-09,103,1,1,1,1,2,1,0,3,0,0,0.676263,0.676263,0.592884,0.759641,0.414135,ai_unified_email_engine,14,6,very_low_density,1,1,,,,,,,1,0
R000225,2026-09-01,2026-09,298,1,1,1,1,1,1,1,2,0,0,0.43358,0.43358,0.43358,0.43358,0.515031,ai_unified_email_engine,14,53,high_density,1,1,,,,,,0,0,5
R000226,2026-09-01,2026-09,268,1,1,1,1,2,1,1,3,0,0,0.484148,0.484148,0.408553,0.559743,0.624559,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,4
R000227,2026-09-01,2026-09,310,1,1,1,1,3,1,1,4,0,0,0.821959,0.821008,0.811365,0.833504,0.551062,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,6
R000228,2026-09-01,2026-09,26,1,1,1,1,2,1,0,3,0,0,0.681045,0.681045,0.677109,0.684981,0.565119,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,0
R000229,2026-09-01,2026-09,397,1,1,1,1,2,1,1,3,0,0,0.415689,0.415689,0.18821,0.643168,0,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,9
R000230,2026-09-01,2026-09,356,1,1,1,1,2,1,1,3,0,0,0.717434,0.717434,0.707688,0.72718,0.552814,ai_unified_email_engine,14,130,high_density,1,1,,,,,,8,0,7
R000231,2026-09-01,2026-09,128,1,1,1,1,2,1,0,3,0,0,0.389204,0.389204,0.276938,0.501469,0.566651,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R000232,2026-09-01,2026-09,241,1,1,1,1,2,1,1,3,0,0,0.673524,0.673524,0.564777,0.782271,0.565642,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,4
R000233,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,0,0,0.754518,0.754518,0.745027,0.764009,0.530685,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,7
R000234,2026-09-01,2026-09,204,1,1,1,1,3,1,1,4,0,0,0.486721,0.500707,0.454545,0.50491,0.371513,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,2
R000235,2026-09-01,2026-09,179,1,1,1,1,2,1,1,3,0,0,0.798616,0.798616,0.77973,0.817501,0.560146,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,1
R000236,2026-09-01,2026-09,374,1,1,1,1,2,1,1,3,0,0,0.825287,0.825287,0.821244,0.829329,0.553001,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,8
R000237,2026-09-01,2026-09,349,1,1,1,1,3,1,1,4,0,0,0.49881,0.542998,0.384746,0.568687,0.618777,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,7
R000238,2026-09-01,2026-09,233,1,1,1,1,1,1,1,2,0,0,0.511947,0.511947,0.511947,0.511947,0.187344,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,3
R000239,2026-09-01,2026-09,219,1,1,1,1,2,1,1,3,1,0.1429,0.795259,0.795259,0.793888,0.79663,0,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R000240,2026-09-01,2026-09,294,1,1,1,1,2,1,1,3,0,0,0.655715,0.655715,0.625857,0.685572,0.613107,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,5
R000241,2026-09-01,2026-09,17,1,1,1,1,2,1,0,3,0,0,0.628063,0.628063,0.562496,0.693629,0.248071,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,0
R000242,2026-09-01,2026-09,131,1,1,1,1,2,1,1,3,0,0,0.568182,0.568182,0.568182,0.568182,0,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,1
R000243,2026-09-01,2026-09,74,1,1,1,1,2,1,0,3,0,0,0.80968,0.80968,0.805413,0.813947,0.549965,ai_unified_email_engine,14,20,low_density,1,1,,,,,,,1,0
R000244,2026-09-01,2026-09,255,1,1,1,1,3,1,1,4,1,0.1,0.411125,0.462339,0.27458,0.496456,0.371859,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,4
R000245,2026-09-01,2026-09,13,1,1,1,1,2,1,0,3,0,0,0.544123,0.544123,0.476736,0.61151,0.129877,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,0
R000246,2026-09-01,2026-09,146,1,1,1,1,2,1,0,3,0,0,0.746232,0.746232,0.662348,0.830115,0.271363,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R000247,2026-09-01,2026-09,230,1,1,1,1,1,1,1,2,1,0.1667,0.728669,0.728669,0.728669,0.728669,0.556441,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,3
R000248,2026-09-01,2026-09,255,1,1,1,1,2,1,1,3,0,0,0.654737,0.654737,0.638068,0.671406,0.562202,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,4
R000249,2026-09-01,2026-09,251,1,1,1,1,2,1,1,3,0,0,0.788113,0.788113,0.759422,0.816804,0.572981,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,4
R000250,2026-09-01,2026-09,297,1,1,1,1,2,1,1,3,0,0,0.482916,0.482916,0.476736,0.489095,0,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,4
R000251,2026-09-01,2026-09,341,1,1,1,1,3,1,1,4,0,0,0.49769,0.510699,0.464607,0.517764,0,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,2
R000252,2026-09-01,2026-09,231,1,1,1,1,2,1,1,3,0,0,0.749764,0.749764,0.723383,0.776145,0.547046,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,0,0,3
R000253,2026-09-01,2026-09,19,1,1,1,1,2,1,0,3,0,0,0.257442,0.257442,0.18821,0.326673,0.125608,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,0
R000254,2026-09-01,2026-09,383,1,1,1,1,2,1,1,3,0,0,0.732148,0.732148,0.707688,0.756608,0.551953,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R000255,2026-09-01,2026-09,211,1,1,1,1,2,1,1,3,0,0,0.774218,0.774218,0.736405,0.812032,0.557567,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,3
R000256,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,0,0,0.728103,0.728103,0.612511,0.843695,0.543075,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R000257,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,0,0,0.814548,0.814548,0.810038,0.819057,0.560938,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R000258,2026-09-01,2026-09,385,1,1,1,1,2,1,1,3,1,0.0588,0.727618,0.727618,0.642233,0.813003,0.608585,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,8
R000259,2026-09-01,2026-09,298,1,1,1,1,2,1,1,3,1,0.0909,0.726647,0.726647,0.71956,0.733734,0.624322,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,5
R000260,2026-09-01,2026-09,340,1,1,1,1,2,1,1,3,0,0,0.71412,0.71412,0.686049,0.742191,0.567173,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,7
R000261,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.840926,0.840926,0.833857,0.847995,0.606735,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,4
R000262,2026-09-01,2026-09,213,1,1,1,1,2,1,1,3,1,0.1429,0.813414,0.813414,0.793101,0.833728,0.529643,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,3
R000263,2026-09-01,2026-09,242,1,1,1,1,2,1,1,3,1,0.1111,0.843015,0.843015,0.842366,0.843665,0.55805,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,4
R000264,2026-09-01,2026-09,177,1,1,1,1,2,1,1,3,0,0,0.706492,0.706492,0.703197,0.709787,0.559729,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,7,0,1
R000265,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.510582,0.510582,0.497391,0.523773,0.659661,ai_unified_email_engine,14,20,low_density,1,1,,,,,,2,0,5
R000266,2026-09-01,2026-09,493,1,1,1,1,2,1,1,3,0,0,0.799647,0.799647,0.758461,0.840833,0.534442,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,13
R000267,2026-09-01,2026-09,337,1,1,1,1,2,1,1,3,0,0,0.502921,0.502921,0.471729,0.534113,0.573534,ai_unified_email_engine,14,49,high_density,1,1,,,,,,0,0,7
R000268,2026-09-01,2026-09,241,1,1,1,1,1,1,1,2,0,0,0.504317,0.504317,0.504317,0.504317,0.583981,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,4
R000269,2026-09-01,2026-09,330,1,1,1,1,2,1,1,3,0,0,0.463753,0.463753,0.422113,0.505393,0,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,6
R000270,2026-09-01,2026-09,98,1,1,1,1,3,1,0,4,0,0,0.812862,0.818317,0.79926,0.821008,0.574114,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,0
R000271,2026-09-01,2026-09,139,1,1,1,1,2,1,0,3,0,0,0.830049,0.830049,0.827341,0.832757,0.594672,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R000272,2026-09-01,2026-09,240,1,1,1,1,2,1,1,3,0,0,0.647776,0.647776,0.523767,0.771784,0,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R000273,2026-09-01,2026-09,229,1,1,1,1,2,1,1,3,2,0.3333,0.547301,0.547301,0.531379,0.563222,0.555348,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,3
R000274,2026-09-01,2026-09,352,1,1,1,1,2,1,1,3,0,0,0.835308,0.835308,0.834661,0.835954,0.578247,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,7
R000275,2026-09-01,2026-09,128,1,1,1,1,2,1,0,3,0,0,0.679756,0.679756,0.562904,0.796607,0.58037,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,0
R000276,2026-09-01,2026-09,232,1,1,1,1,2,1,1,3,0,0,0.632639,0.632639,0.630444,0.634834,0.243261,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R000277,2026-09-01,2026-09,257,1,1,1,1,2,1,1,3,0,0,0.658888,0.658888,0.62759,0.690185,0.555041,ai_unified_email_engine,14,14,low_density,1,1,,,,,,,1,4
R000278,2026-09-01,2026-09,250,1,1,1,1,2,1,1,3,0,0,0.491836,0.491836,0.439099,0.544573,0.277857,ai_unified_email_engine,14,9,very_low_density,1,1,,,,,,,1,4
